date, pm25, pm10, o3, no2, so2, co, psi
2017/3/6, 52, 24, 24, 8, 3, 3, 
2017/3/7, 53, 24, 22, 9, 4, 1, 
2017/3/8, 47, 27, 34, 5, 3, 2, 
2017/3/9, 60, 25, 26, 5, 2, 3, 
2017/3/10, 52, 26, 31, 10, 2, 3, 
2017/3/11, 55, 24, 49, 4, 3, 3, 
2017/3/12, 42, 25, 50, 12, 4, 4, 
2017/3/13, 73, 34, 28, 15, 9, 4, 
2017/3/14, 60, 24, 51, 17, 10, 3, 
2017/3/15, 58, 31, 30, 14, 15, 3, 
2017/3/16, 57, 26, 24, 14, 6, 4, 
2017/3/17, 54, 33, 29, 18, 6, 5, 
2017/3/18, 72, 32, 53, 14, 11, 3, 
2017/3/19, 79, 30, 20, 6, 11, 2, 
2017/3/20, 36, 18, 39, 9, 3, 3, 
2017/3/21, 43, 18, 20, 8, 3, 4, 
2017/3/22, 32, 23, 31, 11, 2, 4, 
2017/3/23, 57, 27, 35, 14, 5, 3, 
2017/3/24, 55, 32, 37, 11, 6, 4, 
2017/3/25, 56, 29, 22, 14, 4, 5, 
2017/3/26, 60, 24, 28, 9, 4, 3, 
2017/3/27, 38, 18, 12, 8, 1, 3, 
2017/3/28, 33, 19, 37, 8, 1, 4, 
2017/3/29, 38, 19, 9, 11, 1, 4, 
2017/3/30, 39, 18, 31, 16, 1, 5, 
2017/3/31, 47, 30, 20, 20, 3, 7, 
2016/10/1, 50, 22, 33, 5, 6, 1, 56
2016/10/2, 56, 28, 15, 11, 9, 2, 59
2016/10/3, 64, 28, 27, 8, 7, 2, 61
2016/10/4, 69, 41, 27, 15, 6, 6, 74
2016/10/5, 87, 35, 13, 14, 4, 4, 71
2016/10/6, 81, 31, 3, 12, 9, 3, 55
2016/10/7, 54, 20, 22, 5, 5, 2, 45
2016/10/8, 39, 23, 22, 13, 14, 2, 53
2016/10/9, 54, 26, 25, 9, 10, 6, 57
2016/10/10, 65, 26, 31, 4, 3, 5, 48
2016/10/11, 44, 19, 26, 3, 3, 2, 39
2016/10/12, 36, 20, 20, 3, 4, 1, 37
2016/10/13, 33, 18, 14, 9, 6, 2, 45
2016/10/14, 39, 19, 20, 6, 8, 2, 47
2016/10/15, 39, 15, 19, 3, 5, , 40
2016/10/16, 27, 14, 13, 8, 6, 3, 35
2016/10/17, 25, 16, 17, 10, 8, 3, 48
2016/10/18, 44, 18, 10, 12, 9, 3, 46
2016/10/19, 32, 19, 25, 14, 7, 3, 57
2016/10/20, 55, 25, 15, 16, 11, 3, 57
2016/10/21, 55, 21, 22, 7, 6, 3, 48
2016/10/22, 38, 21, 36, 6, 2, 3, 60
2016/10/23, 64, 30, 18, 11, 3, 4, 62
2016/10/24, 58, 27, 29, 15, 4, 4, 57
2016/10/25, 62, 26, 24, 12, 4, 3, 46
2016/10/26, 44, 21, 12, 11, 3, 3, 46
2016/10/27, 43, 21, 19, 12, 2, 4, 59
2016/10/28, 57, 29, 20, 11, 3, 5, 61
2016/10/29, 60, 21, 16, 9, 5, 2, 36
2016/10/30, 29, 18, 15, 9, 7, 3, 53
2016/10/31, 42, 17, 26, 6, 9, 3, 48
2016/11/1, 37, 19, 19, 13, 3, 3, 47
2016/11/2, 41, 18, 21, 6, 2, 4, 36
2016/11/3, 31, 13, 23, 6, 3, 3, 41
2016/11/4, 31, 16, 15, 6, 4, 2, 44
2016/11/5, 30, 13, 19, 3, 4, 2, 27
2016/11/6, 20, 18, 10, 9, 3, 4, 54
2016/11/7, 45, 21, 13, 12, 6, 5, 54
2016/11/8, 48, 28, 19, 9, 8, 5, 57
2016/11/9, 48, 19, 26, 8, 5, 4, 56
2016/11/10, 48, 23, 11, 12, 4, 5, 52
2016/11/11, 40, 19, 26, 9, 2, 3, 52
2016/11/12, 43, 20, 27, 8, 5, 3, 42
2016/11/13, 39, 16, 7, 8, 7, 2, 39
2016/11/14, 27, 17, 21, 6, 2, 3, 44
2016/11/15, 41, 21, 10, 11, 3, 3, 47
2016/11/16, 36, 19, 21, 9, 4, 4, 50
2016/11/17, 39, 21, 24, 14, 3, 5, 51
2016/11/18, 49, 30, 23, 17, 9, 6, 61
2016/11/19, 70, 34, 30, 12, 14, 13, 60
2016/11/20, 70, 23, 14, 3, 7, 9, 44
2016/11/21, 55, 28, 11, 9, 5, 4, 51
2016/11/22, 46, 15, 11, 11, 10, 4, 35
2016/11/23, 32, 16, 16, 9, 14, 6, 48
2016/11/24, 33, 19, 29, 11, 5, 6, 49
2016/11/25, 46, 20, 18, 8, 5, 6, 50
2016/11/26, 39, 14, 18, 5, 1, 3, 36
2016/11/27, 24, 10, 19, 5, 1, 1, 28
2016/11/28, 22, 12, 11, 4, , 3, 33
2016/11/29, 25, 12, 21, 4, 1, 2, 29
2016/11/30, 22, 13, 17, 6, 2, 1, 34
2016/12/1, 18, 12, 23, 4, 2, 3, 33
2016/12/2, 25, 14, 21, 8, 5, 4, 43
2016/12/3, 32, 26, 24, 17, 11, 5, 54
2016/12/4, 53, 20, 17, 10, 8, 5, 46
2016/12/5, 43, 22, 28, 11, 6, 5, 52
2016/12/6, 55, 20, 26, 6, 4, 5, 41
2016/12/7, 35, 20, 33, 6, 2, 9, 
2016/12/8, 62, 20, 16, 8, 1, 5, 
2016/12/9, 39, 21, 24, 6, 1, 5, 
2016/12/10, 63, 24, 15, 4, 1, 4, 
2016/12/11, 50, 18, 26, 5, 1, 4, 
2016/12/12, 35, 21, 35, 5, 1, 5, 
2016/12/13, 53, 22, 27, 10, 2, 5, 
2016/12/14, 44, 25, 39, 8, 2, 6, 
2016/12/15, 68, 34, 32, 10, 2, 5, 
2016/12/16, 63, 28, 19, 8, 1, 3, 
2016/12/17, 57, 24, 23, 5, 1, 2, 
2016/12/18, 42, 21, 25, 4, 1, 3, 
2016/12/19, 42, 16, 25, 4, 1, 3, 
2016/12/20, 21, 11, 32, 5, 1, 2, 
2016/12/21, 26, 17, 17, 14, 1, 2, 
2016/12/22, 35, 18, 22, 11, 1, 2, 
2016/12/23, 34, 15, 19, 7, 3, 1, 
2016/12/24, 29, 13, 13, 5, 1, 3, 
2016/12/25, 26, 11, 11, 7, , 4, 
2016/12/26, 18, 10, 13, 6, , 4, 
2016/12/27, 20, 11, 12, 4, , 5, 
2016/12/28, 27, 12, 12, 5, , 5, 
2016/12/29, 37, 25, 29, 5, , 4, 
2016/12/30, 40, 14, 23, 2, , 2, 
2016/12/31, 25, 17, 40, 9, 3, , 
2017/1/1, 31, 15, 14, 6, 1, 2, 
2016/7/1, 68, 35, 16, 12, 15, 3, 57
2016/7/2, 63, 32, 18, 7, 18, 3, 52
2016/7/3, 55, 28, 13, 10, 19, 1, 48
2016/7/4, 52, 24, 10, 9, 18, 2, 45
2016/7/5, 45, 20, 10, 10, 17, 2, 46
2016/7/6, 43, 19, 13, 11, 18, 3, 53
2016/7/7, 50, 20, 8, 13, 24, 3, 43
2016/7/8, 44, 21, 12, 11, 17, 4, 47
2016/7/9, 43, 19, 12, 11, 13, 3, 42
2016/7/10, 36, 22, 7, 14, 9, 6, 50
2016/7/11, 53, 21, 10, 16, 13, 4, 48
2016/7/12, 54, 21, 3, 14, 12, 4, 44
2016/7/13, 45, 27, 6, 16, 10, 6, 55
2016/7/14, 66, 29, 7, 12, 10, 6, 48
2016/7/15, 51, 22, 14, 12, 7, 4, 54
2016/7/16, 50, 18, 23, 6, 5, 2, 50
2016/7/17, 38, 18, 15, 9, 4, 2, 56
2016/7/18, 43, 14, 18, 4, 3, 1, 36
2016/7/19, 25, 14, 8, 13, 5, 1, 44
2016/7/20, 42, 19, 7, 12, 8, 2, 50
2016/7/21, 38, 21, 3, 17, 9, 3, 59
2016/7/22, 55, 22, 13, 16, 9, 2, 44
2016/7/23, 52, 20, 5, 12, 12, 2, 38
2016/7/24, 39, 18, 2, 14, 11, 4, 43
2016/7/25, 43, 26, 2, 16, 8, 37, 52
2016/7/26, 59, 30, 14, 13, 12, 5, 56
2016/7/27, 66, 29, 6, 14, 12, 3, 56
2016/7/28, 56, 21, 10, 12, 6, 2, 50
2016/7/29, 44, 22, 8, 12, 14, 2, 51
2016/7/30, 52, 24, 6, 12, 18, 3, 48
2016/7/31, 49, 24, 11, 15, 9, 4, 56
2016/8/1, 51, 20, 10, 12, 11, 1, 52
2016/8/2, 54, 20, 9, 12, 10, 2, 50
2016/8/3, 43, 21, 10, 10, 13, , 45
2016/8/4, 46, 22, 13, 13, 17, 3, 55
2016/8/5, 61, 28, 15, 16, 19, 2, 56
2016/8/6, 64, 29, 17, 8, 11, 3, 59
2016/8/7, 68, 30, 20, 10, 11, 3, 61
2016/8/8, 66, 33, 26, 15, 8, 6, 64
2016/8/9, 72, 24, 19, 11, 12, 2, 44
2016/8/10, 46, 23, 13, 15, 14, 3, 53
2016/8/11, 58, 26, 13, 13, 13, 3, 52
2016/8/12, 52, 25, 22, 13, 17, 3, 61
2016/8/13, 59, 24, 24, 10, 9, 4, 58
2016/8/14, 60, 24, 17, 13, 15, 2, 48
2016/8/15, 44, 18, 16, 9, 19, 2, 37
2016/8/16, 42, 20, 8, 13, 18, 2, 46
2016/8/17, 42, 22, 12, 10, 18, 3, 49
2016/8/18, 49, 20, 9, 12, 21, 2, 43
2016/8/19, 42, 18, 14, 10, 16, 2, 44
2016/8/20, 37, 18, 8, 13, 13, 4, 42
2016/8/21, 38, 18, 13, 14, 12, 3, 45
2016/8/22, 51, 29, 18, 20, 10, 4, 63
2016/8/23, 73, 27, 11, 8, 7, 5, 43
2016/8/24, 42, 15, 15, 10, 8, 2, 40
2016/8/25, 36, 42, 35, 10, 13, 10, 103
2016/8/26, 143, 66, 19, 12, 8, 9, 82
2016/8/27, 104, 40, 24, 17, 11, 5, 77
2016/8/28, 96, 48, 16, 13, 10, 7, 65
2016/8/29, 81, 24, 10, 16, 13, 3, 49
2016/8/30, 52, 25, 13, 12, 11, 4, 56
2016/8/31, 54, 24, 5, 15, 8, 4, 55
2016/9/1, 57, 22, 8, 12, 10, 3, 50
2016/9/2, 44, 22, 16, 14, 9, 3, 61
2016/9/3, 61, 32, 19, 17, 11, 4, 64
2016/9/4, 81, 33, 20, 12, 9, 3, 69
2016/9/5, 62, 21, 18, 12, 7, 2, 53
2016/9/6, 47, 18, 8, 10, 10, 2, 46
2016/9/7, 43, 21, 10, 12, 13, 2, 52
2016/9/8, 52, 23, 8, 11, 13, 3, 53
2016/9/9, 50, 25, 10, 12, 7, 4, 55
2016/9/10, 60, 25, 15, 11, 16, 1, 48
2016/9/11, 47, 19, 12, 8, 15, 1, 52
2016/9/12, 39, 25, 13, 13, 11, 4, 51
2016/9/13, 58, 18, 4, 12, 15, 1, 40
2016/9/14, 33, 21, 11, 13, 13, 3, 54
2016/9/15, 53, 21, 12, 11, 13, 2, 47
2016/9/16, 38, 18, 21, 6, 10, , 48
2016/9/17, 42, 23, 25, 10, 7, 3, 58
2016/9/18, 53, 19, 14, 6, 10, 1, 46
2016/9/19, 33, 15, 17, 4, 5, 1, 37
2016/9/20, 29, 16, 13, 8, 4, 2, 46
2016/9/21, 42, 26, 30, 9, 4, 5, 61
2016/9/22, 62, 22, 20, 8, 7, 2, 53
2016/9/23, 44, 26, 28, 10, 9, 4, 60
2016/9/24, 56, 22, 25, 10, 9, 2, 50
2016/9/25, 54, 25, 19, 10, 10, 3, 60
2016/9/26, 58, 30, 30, 10, 6, 3, 70
2016/9/27, 73, 35, 25, 7, 6, 3, 61
2016/9/28, 63, 24, 22, 6, 4, 2, 49
2016/9/29, 45, 22, 23, 12, 4, 3, 61
2016/9/30, 57, 28, 17, 11, 5, 4, 57
2016/4/1, 70, 33, 30, 5, 3, 4, 60
2016/4/2, 74, 30, 17, 6, 2, 3, 52
2016/4/3, 59, 28, 15, 10, 3, 6, 57
2016/4/4, 69, 27, 13, 11, 4, 7, 53
2016/4/5, 57, 29, 15, 14, 4, 6, 57
2016/4/6, 72, 29, 30, 10, 8, 4, 60
2016/4/7, 71, 33, 33, 11, 10, 4, 61
2016/4/8, 81, 35, 14, 16, 10, 5, 60
2016/4/9, 73, 32, 21, 13, 4, 6, 64
2016/4/10, 73, 30, 24, 12, 6, 4, 60
2016/4/11, 66, 36, 20, 20, 7, 6, 68
2016/4/12, 79, 27, 22, 12, 5, 4, 62
2016/4/13, 65, 29, 20, 16, 6, 4, 63
2016/4/14, 64, 25, 15, 22, 9, 4, 51
2016/4/15, 46, 27, 29, 32, 18, 6, 57
2016/4/16, 74, 30, 26, 18, 17, 5, 51
2016/4/17, 55, 26, 23, 27, 21, 5, 62
2016/4/18, 77, 33, 22, 13, 11, 5, 59
2016/4/19, 69, 26, 17, 18, 2, 5, 62
2016/4/20, 61, 29, 25, 15, 5, 6, 59
2016/4/21, 69, 28, 14, 21, 6, 5, 56
2016/4/22, 65, 30, 9, 22, 12, 5, 52
2016/4/23, 61, 29, 14, 17, 10, 6, 53
2016/4/24, 59, 22, 17, 21, 20, 4, 48
2016/4/25, 62, 30, 9, 20, 13, 3, 53
2016/4/26, 49, 38, 13, 34, 10, 7, 62
2016/4/27, 82, 39, 13, 34, 7, 7, 64
2016/4/28, 81, 42, 9, 36, 6, 8, 63
2016/4/29, 83, 36, 34, 20, 5, 5, 73
2016/4/30, 79, 35, 24, 21, 7, 6, 63
2016/5/1, 70, 22, 16, 15, 7, 4, 47
2016/5/2, 47, 26, 17, 22, 6, 6, 53
2016/5/3, 61, 26, 25, 15, 7, 4, 42
2016/5/4, 46, 24, 18, 15, 4, 4, 53
2016/5/5, 56, 34, 20, 17, 3, 6, 57
2016/5/6, 60, 52, 11, 21, 5, 7, 56
2016/5/7, 64, 27, 14, 14, 10, 5, 55
2016/5/8, 58, 29, 15, 19, 9, 6, 59
2016/5/9, 60, 22, 9, 21, 5, 6, 39
2016/5/10, 47, 29, 20, 21, 6, 7, 52
2016/5/11, 58, 23, 11, 20, 7, 4, 54
2016/5/12, 55, 25, 7, 14, 11, 3, 51
2016/5/13, 41, 24, 10, 16, 7, 4, 53
2016/5/14, 52, 25, 19, 17, 13, 3, 54
2016/5/15, 49, 19, 20, 9, 7, 5, 48
2016/5/16, 36, 27, 14, 29, 4, 5, 66
2016/5/17, 74, 40, 9, 25, 10, 6, 54
2016/5/18, 68, 22, 11, 17, 4, 5, 55
2016/5/19, 44, 22, 13, 15, 10, 4, 47
2016/5/20, 45, 23, 15, 7, 6, 3, 41
2016/5/21, 39, 17, 17, 11, 7, 2, 37
2016/5/22, 33, 20, 23, 15, 17, 3, 45
2016/5/23, 49, 20, 15, 14, 20, 3, 46
2016/5/24, 38, 19, 18, 16, 19, 3, 43
2016/5/25, 44, 17, 12, 14, 20, 2, 39
2016/5/26, 30, 16, 13, 12, 17, 2, 36
2016/5/27, 40, 19, 16, 13, 19, 3, 40
2016/5/28, 44, 19, 20, 11, 19, 3, 46
2016/5/29, 40, 18, 16, 12, 12, 3, 45
2016/5/30, 37, 19, 17, 13, 9, 3, 50
2016/5/31, 39, 30, 14, 21, 13, 4, 59
2016/6/1, 71, 29, 13, 27, 14, 6, 58
2016/6/2, 64, 35, 15, 30, 13, 10, 60
2016/6/3, 77, 36, 6, 26, 6, 8, 62
2016/6/4, 69, 33, 19, 19, 8, 9, 59
2016/6/5, 60, 24, 17, 17, 17, 6, 51
2016/6/6, 52, 29, 14, 18, 15, 7, 53
2016/6/7, 64, 33, 10, 20, 10, 9, 59
2016/6/8, 61, 29, 13, 18, 10, 8, 65
2016/6/9, 69, 29, 21, 18, 15, 3, 60
2016/6/10, 66, 27, 11, 15, 16, 2, 49
2016/6/11, 46, 18, 12, 11, 17, 1, 34
2016/6/12, 29, 17, 11, 13, 13, 2, 44
2016/6/13, 42, 21, 11, 16, 7, 3, 55
2016/6/14, 53, 23, 9, 15, 16, 3, 52
2016/6/15, 40, 18, 9, 16, 12, 3, 46
2016/6/16, 40, 19, 8, 15, 13, 4, 38
2016/6/17, 30, 14, 14, 13, 6, 5, 42
2016/6/18, 35, 21, 19, 6, 3, 7, 51
2016/6/19, 43, 21, 23, 8, 3, 6, 53
2016/6/20, 48, 19, 15, 12, 6, 5, 52
2016/6/21, 44, 25, 5, 24, 11, 5, 55
2016/6/22, 57, 25, 13, 15, 12, 3, 49
2016/6/23, 48, 21, 11, 16, 13, 3, 44
2016/6/24, 46, 22, 15, 10, 16, 3, 47
2016/6/25, 46, 18, 15, 9, 15, 2, 39
2016/6/26, 37, 19, 11, 11, 15, 2, 38
2016/6/27, 34, 18, 10, 11, 12, 2, 43
2016/6/28, 42, 28, 15, 14, 12, 2, 52
2016/6/29, 47, 32, 19, 17, 13, 2, 55
2016/6/30, 63, 33, 17, 13, 12, 2, 57
2016/1/4, 35, 15, 17, 4, 1, 3, 36
2016/1/5, 33, 15, 16, 4, 1, 2, 36
2016/1/6, 39, 17, 20, 5, , 2, 41
2016/1/7, 41, 16, 19, 6, , 2, 38
2016/1/8, 39, 16, 21, 4, , 2, 39
2016/1/9, 34, 19, 20, 12, 2, 3, 41
2016/1/10, 42, 19, 19, 26, 4, 4, 44
2016/1/11, 43, 19, 23, 11, 3, 4, 40
2016/1/12, 41, 18, 18, 16, 1, 4, 44
2016/1/13, 49, 18, 10, 15, 1, 6, 41
2016/1/14, 43, 18, 5, 11, 1, 7, 43
2016/1/15, 40, 18, 11, 18, 2, 9, 57
2016/1/16, 55, 24, 11, 13, 3, 3, 49
2016/1/17, 52, 19, 15, 15, 2, 5, 53
2016/1/18, 50, 22, 7, 14, 3, 3, 52
2016/1/19, 56, 20, 11, 13, 4, 3, 48
2016/1/20, 43, 18, 14, 7, 4, 1, 40
2016/1/21, 39, 20, 10, 10, 2, 3, 48
2016/1/22, 47, 17, 11, 9, 1, 3, 37
2016/1/23, 38, 17, 17, 2, 1, 2, 40
2016/1/24, 33, 17, 12, 5, , 2, 43
2016/1/25, 37, 18, 11, 8, 1, 1, 44
2016/1/26, 40, 20, 8, 6, 1, 2, 44
2016/1/27, 46, 19, 7, 10, 1, 1, 45
2016/1/28, 44, 19, 9, 9, 2, 1, 48
2016/1/29, 38, 16, 15, 7, 1, 1, 38
2016/1/30, 37, 16, 13, 5, 1, , 40
2016/1/31, 33, 15, 11, 5, 1, , 37
2016/2/1, 29, 15, 10, 7, 1, 2, 39
2016/2/2, 33, 17, 16, 6, 1, 2, 47
2016/2/3, 45, 19, 10, 11, 2, 2, 37
2016/2/4, 40, 19, 13, 13, 2, 2, 40
2016/2/5, 45, 16, 15, 3, 2, 1, 40
2016/2/6, 33, 14, 25, 1, 1, 2, 44
2016/2/7, 44, 24, 22, 1, 1, 2, 56
2016/2/8, 58, 26, 19, 1, 1, 2, 59
2016/2/9, 65, 25, 14, 3, 1, 2, 48
2016/2/10, 47, 14, 12, 5, 1, 1, 28
2016/2/11, 28, 15, 12, 7, 1, 2, 41
2016/2/12, 34, 16, 13, 6, 1, 3, 37
2016/2/13, 34, 15, 9, 5, 1, 3, 42
2016/2/14, 37, 17, 6, 8, 1, 4, 47
2016/2/15, 45, 18, 6, 2, 1, 2, 47
2016/2/16, 36, 19, 19, 2, , 1, 54
2016/2/17, 56, 24, 10, 6, 1, 2, 54
2016/2/18, 53, 17, 9, 7, 1, 1, 32
2016/2/19, 28, 11, 13, 6, 1, 2, 43
2016/2/20, 32, 19, 20, 2, , 2, 51
2016/2/21, 46, 20, 21, 5, , 3, 49
2016/2/22, 48, 21, 17, 6, , , 50
2016/2/23, 47, 19, 9, 5, , 3, 47
2016/2/24, 40, 16, 14, 4, , 2, 46
2016/2/25, 43, 23, 14, 2, , 1, 51
2016/2/26, 48, 21, 14, 2, , 2, 49
2016/2/27, 43, 20, 15, 2, , 1, 47
2016/2/28, 47, 21, 13, 2, , 1, 50
2016/2/29, 49, 21, 16, 2, , 1, 49
2016/3/1, 46, 19, 15, 2, 1, 1, 51
2016/3/2, 42, 22, 15, 4, 1, 2, 51
2016/3/3, 48, 22, 13, 2, 1, , 47
2016/3/4, 43, 18, 15, 3, 1, 2, 42
2016/3/5, 37, 17, 19, 4, 1, 2, 41
2016/3/6, 37, 17, 14, 4, 1, 3, 45
2016/3/7, 35, 20, 12, 13, 1, 3, 51
2016/3/8, 45, 19, 16, 12, 3, 3, 44
2016/3/9, 36, 21, 23, 13, 6, 3, 50
2016/3/10, 40, 23, 17, 10, 3, 2, 48
2016/3/11, 39, 20, 19, 5, 2, 2, 47
2016/3/12, 46, 19, 18, 6, 1, 1, 47
2016/3/13, 39, 21, 21, 11, 2, , 54
2016/3/14, 51, 23, 19, 5, 2, , 54
2016/3/15, 55, 23, 35, 9, 4, 1, 54
2016/3/16, 64, 28, 24, 7, 10, 2, 57
2016/3/17, 65, 30, 29, 7, 7, 3, 59
2016/3/18, 65, 31, 33, 7, 4, 3, 60
2016/3/19, 71, 36, 42, 5, 4, 4, 61
2016/3/20, 81, 40, 27, 11, 4, 4, 61
2016/3/21, 75, 32, 16, 7, 3, 4, 59
2016/3/22, 58, 25, 20, 8, 2, 5, 62
2016/3/23, 64, 26, 20, 12, 2, 1, 59
2016/3/24, 68, 33, 25, 12, 4, 2, 61
2016/3/25, 80, 29, 20, 6, 6, 1, 57
2016/3/26, 60, 29, 20, 3, 1, 1, 59
2016/3/27, 60, 28, 20, 4, 1, 2, 58
2016/3/28, 65, 39, 25, 3, 2, 5, 72
2016/3/29, 85, 41, 26, 4, 2, 5, 74
2016/3/30, 93, 43, 22, 6, 2, 3, 71
2016/3/31, 73, 32, 26, 6, 3, 3, 66
2015/10/1, 187, 99, 25, 10, 8, 16, 170
2015/10/2, 165, 85, 26, 7, 9, 10, 116
2015/10/3, 196, 91, 20, 4, 9, 13, 170
2015/10/4, 114, 75, 24, 3, 15, 5, 85
2015/10/5, 171, 97, 22, 8, 7, 12, 155
2015/10/6, 179, 74, 18, 6, 2, 9, 90
2015/10/7, 117, 45, 26, 8, 9, 8, 77
2015/10/8, 110, 54, 27, 12, 11, 9, 88
2015/10/9, 128, 53, 26, 6, 17, 6, 84
2015/10/10, 125, 53, 40, 4, 13, 6, 90
2015/10/11, 129, 63, 29, 9, 12, 7, 107
2015/10/12, 157, 71, 33, 8, 9, 8, 126
2015/10/13, 163, 65, 27, 5, 5, 8, 92
2015/10/14, 139, 53, 31, 6, 7, 7, 80
2015/10/15, 121, 59, 26, 8, 13, 6, 110
2015/10/16, 152, 60, 24, 11, 11, 5, 90
2015/10/17, 132, 63, 30, 5, 18, 7, 118
2015/10/18, 159, 81, 24, 5, 18, 7, 116
2015/10/19, 168, 91, 24, 5, 16, 9, 107
2015/10/20, 162, 67, 31, 5, 16, 7, 118
2015/10/21, 161, 59, 23, 7, 9, 5, 78
2015/10/22, 107, 63, 40, 5, 12, 8, 155
2015/10/23, 189, 112, 23, 6, 6, 14, 178
2015/10/24, 200, 86, 29, 5, 3, 13, 144
2015/10/25, 174, 86, 32, 6, 5, 14, 156
2015/10/26, 183, 87, 53, 9, 9, 12, 129
2015/10/27, 169, 60, 26, 6, 3, 9, 78
2015/10/28, 104, 35, 25, 3, 2, 5, 52
2015/10/29, 62, 27, 12, 3, 4, 3, 53
2015/10/30, 60, 24, 23, 2, 3, 4, 49
2015/10/31, 56, 28, 34, 12, 6, 5, 60
2015/11/1, 70, 28, 15, 10, 4, 5, 55
2015/11/2, 62, 30, 28, 13, 3, 4, 57
2015/11/3, 68, 31, 18, 13, 6, 4, 62
2015/11/4, 69, 41, 25, 13, 6, 5, 81
2015/11/5, 98, 46, 25, 12, 8, 5, 81
2015/11/6, 90, 27, 19, 10, 8, 3, 53
2015/11/7, 52, 30, 26, 16, 7, 6, 73
2015/11/8, 93, 47, 13, 23, 10, 5, 89
2015/11/9, 126, 48, 29, 8, 13, 4, 64
2015/11/10, 82, 29, 21, 13, 5, 3, 61
2015/11/11, 74, 36, 32, 18, 9, 4, 68
2015/11/12, 87, 41, 18, 19, 10, 5, 63
2015/11/13, 82, 36, 23, 11, 2, 4, 55
2015/11/14, 68, 27, 16, 5, 2, 2, 40
2015/11/15, 37, 14, 7, 8, 2, 2, 36
2015/11/16, 34, 17, 12, 14, 4, 2, 41
2015/11/17, 40, 35, 25, 17, 6, 4, 51
2015/11/18, 61, 27, 12, 25, 4, 3, 51
2015/11/19, 69, 29, 13, 15, 5, 4, 45
2015/11/20, 41, 15, 18, 9, 2, 2, 43
2015/11/21, 38, 20, 20, 9, 5, 3, 49
2015/11/22, 37, 21, 24, 13, 6, 3, 64
2015/11/23, 67, 31, 17, 14, 4, 3, 61
2015/11/24, 71, 29, 18, 13, 2, 4, 61
2015/11/25, 61, 18, 12, 7, 1, 2, 35
2015/11/26, 31, 14, 10, 8, 1, 2, 31
2015/11/27, 29, 16, 27, 11, 2, 3, 44
2015/11/28, 45, 26, 24, 17, 4, 4, 48
2015/11/29, 56, 23, 19, 14, 12, 3, 49
2015/11/30, 50, 17, 14, 12, 3, 4, 36
2015/12/1, 35, 17, 13, 13, 2, 4, 44
2015/12/2, 36, 21, 18, 10, 2, 3, 43
2015/12/3, 42, 24, 21, 12, 3, 4, 53
2015/12/4, 63, 22, 15, 10, 2, 3, 43
2015/12/5, 42, 16, 14, 7, 1, 4, 42
2015/12/6, 34, 13, 16, 3, 1, 3, 30
2015/12/7, 23, 17, 11, 12, 1, 2, 49
2015/12/8, 52, 21, 14, 10, 6, 7, 38
2015/12/9, 45, 18, 18, 11, 4, 3, 42
2015/12/10, 42, 17, 10, 11, 2, 5, 49
2015/12/11, 39, 15, 14, 6, 1, 6, 39
2015/12/12, 31, 13, 6, 7, 1, 3, 29
2015/12/13, 31, 14, 13, 10, 1, 6, 33
2015/12/14, 29, 16, 17, 7, 2, 6, 54
2015/12/15, 46, 20, 17, 6, 1, 4, 51
2015/12/16, 47, 22, 20, 4, 1, , 55
2015/12/17, 50, 26, 20, 5, 2, 5, 60
2015/12/18, 68, 29, 24, 3, 2, 5, 59
2015/12/19, 64, 27, 30, 2, 2, 4, 59
2015/12/20, 69, 24, 24, 5, 3, 3, 54
2015/12/21, 59, 27, 38, 7, 4, 2, 63
2015/12/22, 75, 32, 25, 13, 7, 3, 60
2015/12/23, 70, 21, 7, 15, 3, 3, 49
2015/12/24, 51, 19, 17, 5, 2, 3, 44
2015/12/25, 40, 14, 20, 4, 2, 3, 35
2015/12/26, 32, 16, 19, 5, 2, 2, 39
2015/12/27, 35, 17, 15, 6, 4, 2, 43
2015/12/28, 37, 13, 9, 6, 5, 3, 34
2015/12/29, 28, 16, 19, 2, 2, 1, 44
2015/12/30, 44, 20, 36, 8, 4, , 40
2015/12/31, 38, 16, 19, 12, 4, , 25
2016/1/1, 14, , , , , , 
2015/7/14, 38, 24, 13, 7, 20, 4, 39
2015/7/15, 46, 20, 13, 10, 19, 2, 43
2015/7/16, 56, 26, 13, 13, 15, 1, 50
2015/7/17, 53, 27, 15, 9, 13, 2, 49
2015/7/18, 60, 25, 16, 9, 10, 1, 52
2015/7/19, 52, 26, 14, 5, 17, 1, 44
2015/7/20, 56, 24, 15, 9, 25, 2, 47
2015/7/21, 53, 25, 12, 9, 21, 2, 46
2015/7/22, 60, 28, 14, 12, 13, 3, 51
2015/7/23, 60, 26, 10, 14, 9, 2, 49
2015/7/24, 54, 30, 15, 12, 10, 3, 48
2015/7/25, 75, 34, 14, 11, 12, 6, 55
2015/7/26, 58, 28, 11, 10, 20, 2, 44
2015/7/27, 71, 29, 12, 12, 22, 4, 57
2015/7/28, 51, 29, 9, 12, 19, 2, 42
2015/7/29, 38, 20, 13, 12, 8, 2, 36
2015/7/30, 58, 23, 11, 10, 9, 2, 47
2015/7/31, 66, 34, 10, 23, 11, 4, 57
2015/8/1, 65, 31, 13, 17, 10, 4, 55
2015/8/2, 54, 26, 14, 15, 15, 3, 47
