date, pm25, pm10, o3, no2, so2, co, psi
2017/5/20, 42, 17, 13, 3, 5, 6, 
2017/5/21, 46, 15, 10, 3, 4, 6, 
2017/5/22, 38, 14, 14, 2, 5, 2, 
2017/5/23, 33, 17, 10, 3, 4, 3, 
2017/5/24, 42, 18, 9, 5, 4, 4, 
2017/5/25, 49, 20, 9, 4, 4, 2, 
2017/5/26, 48, 22, 12, 7, 5, 4, 
2017/5/27, 58, 19, 11, 4, 5, 2, 
2017/5/28, 35, 13, 14, 7, 5, , 
2017/5/29, 30, 13, 5, 11, 5, 2, 
2017/5/30, 36, 19, 9, 15, 12, 2, 
2017/5/31, 54, 17, 9, 10, 11, 1, 
2017/6/1, 40, 14, 11, 8, 9, 3, 
2017/6/2, 28, 12, 15, 8, 6, 3, 
2017/6/3, 30, 15, 18, 7, 5, 3, 
2017/6/4, 42, 17, 15, 7, 5, 3, 
2017/6/5, 43, 21, 15, 6, 5, 3, 
2017/6/6, 55, 23, 18, 7, 5, 3, 
2017/6/7, 58, 23, 14, 5, 4, 3, 
2017/6/8, 46, 20, 18, 7, 4, 3, 
2017/6/9, 46, 19, 14, 7, 4, 3, 
2017/6/10, 43, 19, 13, 7, 8, 3, 
2017/6/11, 42, 14, 13, 9, 7, 3, 
2017/6/12, 35, 15, 14, 6, 6, 3, 
2017/6/13, 36, 18, 14, 12, 7, 3, 
2017/6/14, 41, 17, 12, 8, 12, 2, 
2017/6/15, 41, 23, 9, 11, 4, 3, 
2017/6/16, 58, 20, 14, 6, 5, 2, 
2017/6/17, 44, 14, 10, 5, 6, 2, 
2017/6/18, 38, 14, 11, 8, 5, 2, 
2017/6/19, 31, 15, 20, 14, 4, 2, 
2017/6/20, 40, 19, 16, 23, 5, 3, 
2017/6/21, 45, 23, 15, 19, 3, 3, 
2017/6/22, 59, 20, 9, 14, 4, 3, 
2017/6/23, 43, 17, 13, 10, 8, 4, 
2017/6/24, 45, 17, 11, 11, 7, 3, 
2017/6/25, 46, 20, 27, 12, 7, 3, 
2017/6/26, 63, 23, 16, 13, 7, 3, 
2017/6/27, 46, 22, 19, 14, 5, 4, 
2017/6/28, 57, 21, 11, 14, 3, 4, 
2017/6/29, 45, 17, 16, 9, 8, 3, 
2017/6/30, 37, 12, 14, 7, 3, 2, 
2017/1/2, 47, 20, 11, 7, 2, 2, 
2017/1/3, 42, 15, 15, 5, 1, 1, 
2017/1/4, 34, 17, 19, 6, 2, 2, 
2017/1/5, 33, 16, 19, 12, 3, 1, 
2017/1/6, 49, 19, 21, 15, 11, 1, 
2017/1/7, 49, 20, 24, 10, 11, 2, 
2017/1/8, 44, 18, 27, 5, 5, 1, 
2017/1/9, 45, 22, 17, 4, 2, 1, 
2017/1/10, 52, 22, 16, 7, 1, 1, 
2017/1/11, 53, 24, 20, 10, 3, 2, 
2017/1/12, 61, 25, 21, 8, 4, 1, 
2017/1/13, 59, 27, 17, 13, 5, 2, 
2017/1/14, 69, 28, 24, 12, 10, 2, 
2017/1/15, 59, 22, 20, 10, 4, 2, 
2017/1/16, 53, 24, 21, 6, 5, 2, 
2017/1/17, 51, 26, 17, 5, 3, 2, 
2017/1/18, 50, 24, 16, 5, 2, 2, 
2017/1/19, 52, 23, 11, 6, 3, 3, 
2017/1/20, 50, 19, 12, 5, 9, 1, 
2017/1/21, 40, 14, 14, 5, 1, 1, 
2017/1/22, 32, 12, 9, 9, 1, , 
2017/1/23, 19, 10, 4, 10, 1, 2, 
2017/1/24, 26, 11, 10, 4, 1, 1, 
2017/1/25, 27, 17, 12, 3, 1, 1, 
2017/1/26, 39, 20, 15, 7, 1, 1, 
2017/1/27, 48, 25, 15, 4, 1, 1, 
2017/1/28, 40, 18, 13, 5, 1, , 
2017/1/29, 35, 16, 11, 3, 1, , 
2017/1/30, 32, 15, 12, 4, 1, 1, 
2017/1/31, 37, 20, 18, 3, 1, 1, 
2017/2/1, 52, 27, 21, 4, 1, 1, 
2017/2/2, 65, 26, 14, 5, 2, 2, 
2017/2/3, 47, 16, 15, 3, 1, 1, 
2017/2/4, 36, 16, 20, 4, 1, 1, 
2017/2/5, 39, 17, 18, 5, 3, 2, 
2017/2/6, 40, 18, 15, 6, 1, 5, 
2017/2/7, 43, 21, 22, 8, 1, 5, 
2017/2/8, 61, 29, 24, 6, 1, 2, 
2017/2/9, 67, 26, 22, 2, 1, 1, 
2017/2/10, 60, 26, 21, 2, 1, 1, 
2017/2/11, 49, 27, 24, 2, 1, 1, 
2017/2/12, 56, 26, 22, 2, 1, 1, 
2017/2/13, 53, 28, 20, 3, 1, 1, 
2017/2/14, 49, 20, 20, 3, 1, , 
2017/2/15, 37, 22, 19, 3, , , 
2017/2/16, 49, 29, 16, 2, 1, , 
2017/2/17, 47, 24, 16, 2, 1, 1, 
2017/2/18, 44, 22, 15, 1, , , 
2017/2/19, 49, 23, 13, 2, , 1, 
2017/2/20, 39, 16, 11, 2, 1, 1, 
2017/2/21, 37, 19, 14, 3, 1, 1, 
2017/2/22, 43, 19, 15, 8, 2, 2, 
2017/2/23, 49, 23, 5, 10, 3, 1, 
2017/2/24, 50, 17, 11, 5, 3, 2, 
2017/2/25, 40, 20, 11, 5, 1, 1, 
2017/2/26, 47, 18, 10, 5, 1, 1, 
2017/2/27, 36, 15, 10, 6, 1, , 
2017/2/28, 38, 17, 8, 4, 1, 2, 
2017/3/1, 28, 11, 14, 6, 1, 1, 
2017/3/2, 30, 21, 12, 9, 1, , 
2017/3/3, 44, 20, 10, 6, , 2, 
2017/3/4, 50, 29, 13, 9, 1, 1, 
2017/3/5, 61, 27, 12, 6, 1, 1, 
2017/3/6, 57, 25, 20, 7, 1, 1, 
2017/3/7, 60, 24, 21, 9, 2, 1, 
2017/3/8, 55, 24, 21, 7, 1, , 
2017/3/9, 61, 23, 16, 5, 1, , 
2017/3/10, 50, 25, 19, 4, 1, , 
2017/3/11, 52, 21, 24, 12, 4, 2, 
2017/3/12, 59, 27, 26, 7, 6, 1, 
2017/3/13, 73, 32, 22, 10, 4, 1, 
2017/3/14, 66, 26, 27, 19, 13, 1, 
2017/3/15, 74, 29, 22, 5, 12, 1, 
2017/3/16, 47, 28, 18, 5, 3, 2, 
2017/3/17, 67, 27, 23, 3, 2, 2, 
2017/3/18, 67, 26, 22, 3, 3, 1, 
2017/3/19, 60, 25, 14, 6, 2, 2, 
2017/3/20, 55, 23, 29, 9, 3, 2, 
2017/3/21, 63, 22, 10, 4, 5, 1, 
2017/3/22, 40, 21, 21, 6, 1, 1, 
2017/3/23, 52, 24, 31, 10, 5, 1, 
2017/3/24, 70, 29, 18, 12, 9, 2, 
2017/3/25, 60, 27, 23, 7, 2, 2, 
2017/3/26, 58, 18, 15, 8, 2, 1, 
2017/3/27, 34, 15, 11, 7, 1, 1, 
2017/3/28, 40, 22, 16, 5, 2, 2, 
2017/3/29, 56, 29, 9, 5, 4, 3, 
2017/3/30, 58, 26, 19, 12, 3, 3, 
2017/3/31, 65, 26, 9, 6, 2, 2, 
2016/10/1, 58, 22, 22, 11, 9, 2, 56
2016/10/2, 49, 17, 17, 17, 14, 2, 59
2016/10/3, 61, 23, 22, 14, 11, 3, 61
2016/10/4, 62, 27, 23, 20, 10, 3, 74
2016/10/5, 80, 29, 13, 17, 12, 4, 71
2016/10/6, 77, 20, 4, 12, 8, 2, 55
2016/10/7, 48, 16, 15, 12, 9, 2, 45
2016/10/8, 45, 15, 13, 11, 10, 2, 53
2016/10/9, 41, 17, 21, 12, 8, 2, 57
2016/10/10, 51, 19, 24, 8, 2, 3, 48
2016/10/11, 41, 19, 23, 6, 2, 2, 39
2016/10/12, 38, 18, 16, 7, 2, 1, 37
2016/10/13, 32, 18, 12, 10, 8, 2, 45
2016/10/14, 43, 18, 17, 12, 12, 2, 47
2016/10/15, 46, 18, 14, 9, 14, 4, 40
2016/10/16, 41, 18, 12, 10, 11, 4, 35
2016/10/17, 37, 18, 13, 9, 8, 2, 48
2016/10/18, 43, 19, 10, 17, 7, 2, 46
2016/10/19, 48, 21, 15, 14, 16, 4, 57
2016/10/20, 60, 20, 19, 11, 7, 2, 57
2016/10/21, 51, 21, 14, 10, 6, 2, 48
2016/10/22, 47, 22, 30, 15, 3, 3, 60
2016/10/23, 60, 28, 8, 19, 7, 3, 62
2016/10/24, 67, 21, 16, 16, 6, 3, 57
2016/10/25, 54, 19, 19, 18, 6, 2, 46
2016/10/26, 50, 26, 10, 18, 8, 2, 46
2016/10/27, 50, 27, 14, 23, 5, 4, 59
2016/10/28, 67, 31, 10, 18, 7, 4, 61
2016/10/29, 64, 21, 13, 11, 11, 1, 36
2016/10/30, 36, 23, 14, 14, 8, 3, 53
2016/10/31, 58, 21, 6, 14, 11, 3, 48
2016/11/1, 45, 20, 14, 16, 5, 3, 47
2016/11/2, 50, 20, 16, 8, 5, 2, 36
2016/11/3, 35, 20, 15, 13, 6, 2, 41
2016/11/4, 42, 22, 7, 13, 9, 2, 44
2016/11/5, 46, 21, 16, 9, 13, 1, 27
2016/11/6, 33, 24, 11, 12, 6, 2, 54
2016/11/7, 55, 27, 12, 10, 9, 3, 54
2016/11/8, 50, 28, 25, 16, 12, 1, 57
2016/11/9, 61, 29, 17, 16, 10, 2, 56
2016/11/10, 57, 30, 9, 14, 4, 2, 52
2016/11/11, 49, 27, 20, 12, 2, 3, 52
2016/11/12, 50, 25, 12, 10, 3, 2, 42
2016/11/13, 41, 23, 4, 12, 4, 3, 39
2016/11/14, 43, 31, 14, 8, 1, 3, 44
2016/11/15, 43, 34, 14, 12, 5, 1, 47
2016/11/16, 53, 31, 17, 17, 11, 2, 50
2016/11/17, 61, 28, 15, 14, 5, 2, 51
2016/11/18, 57, 26, 15, 18, 5, 3, 61
2016/11/19, 62, 25, 17, 15, 8, 1, 60
2016/11/20, 67, 22, 19, 18, 9, 1, 44
2016/11/21, 44, 20, 7, 14, 8, 2, 51
2016/11/22, 41, 15, 9, 6, 12, 1, 35
2016/11/23, 33, 15, 14, 10, 8, 1, 48
2016/11/24, 50, 23, 20, 9, 6, 4, 49
2016/11/25, 48, 22, 11, 6, 3, 6, 50
2016/11/26, 55, 21, 12, 6, 3, 7, 36
2016/11/27, 45, 18, 11, 6, 2, 4, 28
2016/11/28, 37, 16, 6, 6, 1, 3, 33
2016/11/29, 35, 17, 15, 7, 1, 2, 29
2016/11/30, 37, 18, 10, 13, 2, 4, 34
2016/12/1, 39, 15, 14, 11, 5, 5, 33
2016/12/2, 38, 18, 11, 17, 8, 5, 43
2016/12/3, 54, 25, 17, 12, 12, 5, 54
2016/12/4, 50, 19, 17, 8, 5, 4, 46
2016/12/5, 43, 20, 29, 9, 5, 3, 52
2016/12/6, 56, 22, 19, 8, 3, 1, 41
2016/12/7, 47, 19, 24, 5, 2, 1, 
2016/12/8, 44, 18, 11, 9, 1, 1, 
2016/12/9, 44, 19, 19, 7, 1, 2, 
2016/12/10, 43, 18, 19, 5, 1, 1, 
2016/12/11, 36, 12, 22, 4, 1, 1, 
2016/12/12, 28, 22, 31, 9, 2, 1, 
2016/12/13, 62, 26, 28, 12, 2, 2, 
2016/12/14, 57, 27, 29, 9, 3, 1, 
2016/12/15, 70, 29, 26, 10, 3, 1, 
2016/12/16, 71, 29, 16, 6, 3, 1, 
2016/12/17, 63, 21, 18, 5, 1, 1, 
2016/12/18, 42, 19, 23, 6, 1, 1, 
2016/12/19, 49, 17, 20, 5, 1, 1, 
2016/12/20, 30, 15, 25, 7, 1, 1, 
2016/12/21, 37, 22, 14, 11, 2, 1, 
2016/12/22, 51, 27, 9, 8, 2, 2, 
2016/12/23, 46, 20, 12, 7, 1, 1, 
2016/12/24, 44, 16, 12, 4, 1, 1, 
2016/12/25, 35, 16, 12, 4, 1, , 
2016/12/26, 37, 17, 12, 5, 1, 1, 
2016/12/27, 37, 21, 11, 6, 2, 1, 
2016/12/28, 41, 21, 12, 5, 1, , 
2016/12/29, 45, 29, 19, 7, 1, 1, 
2016/12/30, 44, 16, 13, 6, 1, 1, 
2016/12/31, 37, 21, 35, 14, 3, , 
2017/1/1, 42, 20, 25, 10, 2, , 
2016/7/1, 55, 29, 19, 7, 3, 1, 57
2016/7/2, 55, 28, 19, 7, 3, , 52
2016/7/3, 45, 22, 19, 8, 3, , 48
2016/7/4, 43, 21, 13, 8, 4, 2, 45
2016/7/5, 40, 18, 10, 8, 4, 1, 46
2016/7/6, 43, 19, 12, 10, 7, 2, 53
2016/7/7, 48, 18, 11, 9, 4, 2, 43
2016/7/8, 38, 17, 13, 8, 5, 2, 47
2016/7/9, 38, 17, 12, 9, 5, 3, 42
2016/7/10, 36, 17, 6, 13, 6, 2, 50
2016/7/11, 41, 16, 15, 11, 6, 2, 48
2016/7/12, 42, 15, 6, 13, 6, 3, 44
2016/7/13, 39, 18, 6, 14, 7, 2, 55
2016/7/14, 45, 17, 4, 14, 5, 2, 48
2016/7/15, 40, 18, 4, 17, 9, 2, 54
2016/7/16, 54, 22, 5, 17, 8, 2, 50
2016/7/17, 56, 23, 3, 25, 8, 3, 56
2016/7/18, 61, 19, 7, 13, 9, 3, 36
2016/7/19, 35, 15, 11, 17, 9, 4, 44
2016/7/20, 48, 20, 5, 16, 12, 3, 50
2016/7/21, 50, 26, 4, 22, 9, 4, 59
2016/7/22, 69, 20, 9, 14, 6, 2, 44
2016/7/23, 39, 16, 7, 13, 4, 2, 38
2016/7/24, 37, 16, 5, 13, 6, 3, 43
2016/7/25, 41, 19, 4, 13, 7, 3, 52
2016/7/26, 44, 18, 18, 12, 5, 3, 56
2016/7/27, 46, 21, 16, 8, 4, 4, 56
2016/7/28, 54, 21, 13, 12, 7, 3, 50
2016/7/29, 49, 20, 13, 9, 6, 3, 51
2016/7/30, 49, 21, 16, 9, 4, 2, 48
2016/7/31, 38, 19, 15, 16, 4, 2, 56
2016/8/1, 53, 19, 23, 10, 9, 2, 52
2016/8/2, 48, 19, 14, 8, 7, 2, 50
2016/8/3, 43, 18, 16, 6, 5, 2, 45
2016/8/4, 40, 18, 24, 7, 4, 3, 55
2016/8/5, 56, 22, 19, 11, 4, 2, 56
2016/8/6, 57, 23, 20, 8, 3, 2, 59
2016/8/7, 61, 28, 23, 13, 4, 2, 61
2016/8/8, 71, 29, 20, 11, 8, 3, 64
2016/8/9, 66, 19, 16, 8, 6, 2, 44
2016/8/10, 39, 19, 13, 10, 5, 3, 53
2016/8/11, 50, 19, 14, 9, 7, 2, 52
2016/8/12, 49, 24, 22, 15, 7, 2, 61
2016/8/13, 69, 27, 18, 11, 11, 3, 58
2016/8/14, 62, 20, 18, 7, 7, 2, 48
2016/8/15, 43, 15, 17, 6, 4, , 37
2016/8/16, 35, 18, 12, 7, 3, 2, 46
2016/8/17, 44, 22, 13, 5, 4, 2, 49
2016/8/18, 41, 19, 10, 7, 3, 3, 43
2016/8/19, 39, 17, 10, 6, 4, 3, 44
2016/8/20, 40, 16, 7, 6, 3, 1, 42
2016/8/21, 35, 15, 11, 9, 5, 2, 45
2016/8/22, 47, 21, 14, 13, 8, 2, 63
2016/8/23, 59, 21, 10, 5, 7, 2, 43
2016/8/24, 40, 14, 12, 6, 4, 1, 40
2016/8/25, 35, 30, 31, 13, 7, 6, 103
2016/8/26, 102, 43, 16, 14, 11, 4, 82
2016/8/27, 78, 35, 19, 12, 11, 4, 77
2016/8/28, 91, 34, 15, 8, 5, 3, 65
2016/8/29, 59, 17, 8, 9, 4, 2, 49
2016/8/30, 43, 18, 13, 7, 6, 2, 56
2016/8/31, 44, 23, 8, 13, 6, 4, 55
2016/9/1, 57, 19, 19, 9, 7, 3, 50
2016/9/2, 42, 22, 18, 12, 9, 3, 61
2016/9/3, 61, 22, 15, 13, 8, 2, 64
2016/9/4, 66, 39, 15, 21, 13, 3, 69
2016/9/5, 89, 25, 17, 12, 15, 2, 53
2016/9/6, 52, 17, 9, 8, 8, 2, 46
2016/9/7, 41, 18, 13, 7, 5, 1, 52
2016/9/8, 50, 19, 11, 10, 4, 2, 53
2016/9/9, 49, 25, 11, 8, 4, 3, 55
2016/9/10, 60, 19, 14, 9, 6, 2, 48
2016/9/11, 43, 19, 9, 13, 8, 2, 52
2016/9/12, 54, 20, 16, 7, 5, 2, 51
2016/9/13, 45, 16, 8, 9, 5, 2, 40
2016/9/14, 39, 20, 14, 7, 6, 3, 54
2016/9/15, 51, 18, 14, 10, 8, 3, 47
2016/9/16, 45, 18, 19, 12, 12, 2, 48
2016/9/17, 47, 27, 21, 19, 11, 2, 58
2016/9/18, 72, 22, 12, 16, 20, 2, 46
2016/9/19, 49, 17, 13, 10, 14, 2, 37
2016/9/20, 37, 16, 12, 12, 6, 2, 46
2016/9/21, 45, 25, 28, 14, 6, 2, 61
2016/9/22, 69, 27, 17, 17, 9, 2, 53
2016/9/23, 58, 27, 19, 17, 14, 2, 60
2016/9/24, 66, 22, 19, 12, 14, 3, 50
2016/9/25, 47, 23, 21, 12, 10, 4, 60
2016/9/26, 63, 30, 22, 20, 8, 4, 70
2016/9/27, 83, 34, 26, 10, 11, 3, 61
2016/9/28, 65, 25, 21, 10, 4, 3, 49
2016/9/29, 47, 27, 20, 19, 6, 3, 61
2016/9/30, 73, 30, 14, 14, 7, 2, 57
2016/4/1, 73, 27, 19, 2, 1, 1, 60
2016/4/2, 60, 22, 14, 3, 1, 1, 52
2016/4/3, 48, 20, 18, 5, 1, 3, 57
2016/4/4, 59, 20, 14, 4, , 1, 53
2016/4/5, 53, 20, 21, 4, 1, 2, 57
2016/4/6, 54, 24, 28, 5, 2, 2, 60
2016/4/7, 62, 24, 25, 4, 1, 1, 61
2016/4/8, 64, 23, 18, 13, 1, 1, 60
2016/4/9, 62, 31, 25, 9, 2, 3, 64
2016/4/10, 77, 23, 17, 16, 3, 4, 60
2016/4/11, 64, 29, 23, 18, 9, 2, 68
2016/4/12, 77, 27, 22, 16, 4, 3, 62
2016/4/13, 67, 31, 18, 23, 10, 3, 63
2016/4/14, 75, 24, 10, 19, 9, 3, 51
2016/4/15, 50, 19, 21, 17, 10, 4, 57
2016/4/16, 53, 18, 21, 11, 3, 5, 51
2016/4/17, 46, 22, 24, 17, 7, 4, 62
2016/4/18, 67, 24, 17, 6, 4, 4, 59
2016/4/19, 54, 31, 12, 13, 2, 2, 62
2016/4/20, 84, 29, 20, 7, 4, 2, 59
2016/4/21, 64, 25, 13, 14, 2, 3, 56
2016/4/22, 57, 24, 13, 11, 3, 3, 52
2016/4/23, 46, 19, 19, 13, 4, 3, 53
2016/4/24, 48, 16, 10, 16, 5, 2, 48
2016/4/25, 43, 17, 17, 14, 4, 1, 53
2016/4/26, 47, 21, 24, 20, 7, 2, 62
2016/4/27, 57, 26, 19, 23, 4, 3, 64
2016/4/28, 70, 24, 12, 21, 4, 2, 63
2016/4/29, 58, 35, 26, 30, 5, 4, 73
2016/4/30, 94, 38, 19, 18, 6, 5, 63
2016/5/1, 74, 19, 16, 13, 4, 3, 47
2016/5/2, 43, 19, 16, 13, 4, 4, 53
2016/5/3, 42, 15, 21, 10, 3, 1, 42
2016/5/4, 28, 17, 15, 14, 2, 1, 53
2016/5/5, 59, 25, 16, 14, 3, 1, 57
2016/5/6, 51, 20, 10, 13, 3, 2, 56
2016/5/7, 49, 23, 19, 16, 6, 5, 55
2016/5/8, 56, 27, 14, 18, 7, 2, 59
2016/5/9, 66, 18, 13, 11, 4, 2, 39
2016/5/10, 30, 15, 9, 21, 5, 2, 52
2016/5/11, 46, 21, 15, 18, 9, 3, 54
2016/5/12, 50, 18, 6, 17, 6, 3, 51
2016/5/13, 46, 23, 15, 18, 10, 4, 53
2016/5/14, 57, 20, 17, 16, 10, 3, 54
2016/5/15, 55, 20, 22, 17, 7, 4, 48
2016/5/16, 51, 24, 20, 25, 7, 4, 66
2016/5/17, 73, 22, 12, 16, 8, 4, 54
2016/5/18, 42, 22, 9, 19, 7, 3, 55
2016/5/19, 57, 17, 13, 18, 8, 2, 47
2016/5/20, 42, 20, 19, 11, 8, 2, 41
2016/5/21, 42, 15, 22, 12, 7, 4, 37
2016/5/22, 41, 19, 32, 14, 10, 4, 45
2016/5/23, 47, 17, 17, 12, 6, 1, 46
2016/5/24, 37, 15, 18, 10, 6, 2, 43
2016/5/25, 39, 17, 12, 10, 5, 4, 39
2016/5/26, 46, 15, 14, 10, 7, 1, 36
2016/5/27, 38, 13, 20, 12, 5, 1, 40
2016/5/28, 35, 15, 19, 17, 8, 1, 46
2016/5/29, 47, 20, 16, 19, 13, 2, 45
2016/5/30, 49, 25, 38, 22, 12, 2, 50
2016/5/31, 65, 29, 23, 19, 14, 1, 59
2016/6/1, 59, 20, 14, 20, 5, 2, 58
2016/6/2, 55, 20, 14, 17, 5, 2, 60
2016/6/3, 46, 33, 4, 27, 7, 3, 62
2016/6/4, 73, 25, 20, 16, 6, 2, 59
2016/6/5, 59, 21, 20, 11, 6, 2, 51
2016/6/6, 41, 18, 15, 12, 3, 1, 53
2016/6/7, 46, 23, 8, 18, 3, 3, 59
2016/6/8, 57, 28, 11, 20, 6, 4, 65
2016/6/9, 79, 30, 11, 19, 4, 3, 60
2016/6/10, 70, 21, 7, 12, 3, 1, 49
2016/6/11, 44, 13, 9, 9, 2, 1, 34
2016/6/12, 31, 14, 9, 13, 2, 1, 44
2016/6/13, 39, 20, 9, 14, 3, 2, 55
2016/6/14, 57, 21, 8, 15, 8, 1, 52
2016/6/15, 50, 17, 5, 11, 10, 1, 46
2016/6/16, 30, 13, 2, 13, 6, 1, 38
2016/6/17, 30, 15, 8, 20, 6, 2, 42
2016/6/18, 49, 25, 21, 15, 3, 2, 51
2016/6/19, 51, 20, 20, 17, 6, 2, 53
2016/6/20, 54, 25, 19, 17, 13, 4, 52
2016/6/21, 60, 25, 6, 18, 9, 2, 55
2016/6/22, 55, 19, 13, 11, 6, 1, 49
2016/6/23, 42, 17, 7, 13, 4, 1, 44
2016/6/24, 41, 17, 10, 10, 5, 1, 47
2016/6/25, 38, 14, 9, 10, 4, 1, 39
2016/6/26, 37, 16, 10, 8, 4, 2, 38
2016/6/27, 34, 15, 13, 11, 5, 2, 43
2016/6/28, 40, 22, 16, 12, 8, 2, 52
2016/6/29, 48, 24, 20, 12, 7, 2, 55
2016/6/30, 53, 27, 17, 11, 4, 2, 57
2016/1/4, 38, 19, 13, 3, 2, 5, 36
2016/1/5, 35, 18, 14, 2, 2, 4, 36
2016/1/6, 36, 18, 16, 2, 2, 4, 41
2016/1/7, 38, 19, 13, 3, 2, 5, 38
2016/1/8, 40, 34, 14, 2, 2, 4, 39
2016/1/9, 40, 29, 15, 2, , 5, 41
2016/1/10, 43, 19, 13, 3, 2, 5, 44
2016/1/11, 40, 17, 13, 2, 2, 6, 40
2016/1/12, 32, 15, 13, 2, , 4, 44
2016/1/13, 38, 15, 14, 3, , 4, 41
2016/1/14, 34, 15, 8, 6, 1, 4, 43
2016/1/15, 42, 26, 10, 11, 3, 8, 57
2016/1/16, 67, 25, 9, 5, 2, 7, 49
2016/1/17, 49, 23, 14, 7, 2, 7, 53
2016/1/18, 56, 20, 11, 4, 2, 5, 52
2016/1/19, 48, 21, 10, 7, 2, 5, 48
2016/1/20, 50, 17, 10, 4, 2, 2, 40
2016/1/21, 41, 23, 9, 5, 2, 2, 48
2016/1/22, 51, 24, 9, 3, 16, 3, 37
2016/1/23, 42, 24, 13, 2, 22, 4, 40
2016/1/24, 48, 23, 11, 4, 1, 3, 43
2016/1/25, 49, 24, 11, 4, 1, 5, 44
2016/1/26, 47, 20, 13, 3, 1, 4, 44
2016/1/27, 43, 20, 11, 5, 1, 3, 45
2016/1/28, 42, 25, 10, 5, 3, 5, 48
2016/1/29, 57, 21, 12, 3, 1, 3, 38
2016/1/30, 46, 18, 12, 2, 1, 4, 40
2016/1/31, 40, 18, 13, 2, , 4, 37
2016/2/1, 43, 21, 12, 4, , 5, 39
2016/2/2, 44, 24, 15, 4, 1, 4, 47
2016/2/3, 54, 20, 13, 4, 2, 2, 37
2016/2/4, 41, 16, 8, 4, 1, 2, 40
2016/2/5, 37, 17, 13, 2, 1, 2, 40
2016/2/6, 38, 18, 25, 1, 1, 2, 44
2016/2/7, 50, 30, 24, 1, 1, , 56
2016/2/8, 65, 36, 20, 3, 1, 3, 59
2016/2/9, 72, 31, 15, 4, 1, 4, 48
2016/2/10, 54, 17, 13, 2, 1, 3, 28
2016/2/11, 31, 19, 12, 3, 1, 4, 41
2016/2/12, 40, 23, 14, 2, 1, 6, 37
2016/2/13, 43, 21, 14, 3, 2, 6, 42
2016/2/14, 44, 21, 15, 2, 2, 6, 47
2016/2/15, 50, 23, 13, 5, 1, 3, 47
2016/2/16, 50, 27, 22, 8, 2, 4, 54
2016/2/17, 52, 28, 17, 4, 2, 3, 54
2016/2/18, 57, 20, 9, 7, 1, 4, 32
2016/2/19, 35, 16, 12, 8, 1, 6, 43
2016/2/20, 50, 29, 17, 4, 1, 6, 51
2016/2/21, 60, 27, 15, 4, 2, 6, 49
2016/2/22, 51, 28, 12, 4, 2, 5, 50
2016/2/23, 56, 29, 7, 6, 2, 4, 47
2016/2/24, 53, 24, 16, 3, 1, 4, 46
2016/2/25, 54, 29, 17, 2, 1, 4, 51
2016/2/26, 51, 28, 14, 2, 1, 5, 49
2016/2/27, 56, 23, 16, 1, 1, 5, 47
2016/2/28, 52, 24, 13, 2, 1, 5, 50
2016/2/29, 51, 25, 15, 4, 1, 5, 49
2016/3/1, 53, 24, 15, 2, 1, 6, 51
2016/3/2, 53, 26, 13, 2, 1, 5, 51
2016/3/3, 57, 24, 11, 4, 1, 5, 47
2016/3/4, 44, 18, 17, 3, 2, 4, 42
2016/3/5, 44, 18, 16, 1, 5, 5, 41
2016/3/6, 40, 18, 15, 2, 4, , 45
2016/3/7, 49, 18, 14, 4, 1, , 51
2016/3/8, 52, 18, 16, 2, 2, 5, 44
2016/3/9, 33, 16, 15, 6, 2, 4, 50
2016/3/10, 47, 19, 17, 9, 1, 3, 48
2016/3/11, 47, 18, 15, 9, 1, 4, 47
2016/3/12, 50, 18, 13, 11, 1, 4, 47
2016/3/13, 42, 20, 13, 10, 1, 4, 54
2016/3/14, 56, 21, 12, 9, 1, 4, 54
2016/3/15, 55, 22, 19, 10, 1, 3, 54
2016/3/16, 55, 23, 19, 9, 1, 5, 57
2016/3/17, 63, 25, 22, 5, 1, 5, 59
2016/3/18, 64, 23, 23, 14, 2, 5, 60
2016/3/19, 60, 22, 23, 11, 1, 5, 61
2016/3/20, 63, 24, 21, 16, 1, 6, 61
2016/3/21, 63, 28, 23, 16, 1, 6, 59
2016/3/22, 68, 31, 26, 6, 3, 7, 62
2016/3/23, 78, 26, 31, 7, 4, 6, 59
2016/3/24, 63, 24, 25, 10, 2, 3, 61
2016/3/25, 67, 24, 20, 5, 1, 2, 57
2016/3/26, 58, 24, 19, 3, 1, 1, 59
2016/3/27, 63, 27, 22, 4, 1, 1, 58
2016/3/28, 62, 32, 27, 4, 1, 1, 72
2016/3/29, 77, 38, 23, 4, 1, 1, 74
2016/3/30, 80, 39, 19, 4, 1, 2, 71
2016/3/31, 90, 38, 19, 2, 1, 3, 66
2015/10/1, 188, 93, 26, 7, 14, 16, 170
2015/10/2, 149, 74, 18, 11, 14, 10, 116
2015/10/3, 180, 77, 21, 8, 8, 12, 170
2015/10/4, 114, 65, 23, 5, 6, 4, 85
2015/10/5, 179, 89, 26, 10, 12, 10, 155
2015/10/6, 178, 67, 18, 8, 10, 8, 90
2015/10/7, 113, 37, 20, 10, 12, 7, 77
2015/10/8, 95, 40, 30, 7, 12, 10, 88
2015/10/9, 117, 48, 27, 5, 12, 4, 84
2015/10/10, 115, 43, 35, 5, 10, 4, 90
2015/10/11, 129, 56, 28, 6, 10, 5, 107
2015/10/12, 149, 64, 30, 8, 5, 5, 126
